operon_acc	operon_repacc	AgrA_repacc	AgrB_repacc	AgrC_repacc	CC	gp	fs
ERX1770219	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770220	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770221	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770222	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770223	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770224	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770225	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770226	ERX1770226	ERX015344	ERX1033534	ERX1770226	CC398	gp1	0
ERX1770227	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770228	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770229	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770230	ERX063983	ERX015878	ERX015893	ERX062451	CC15	gp2	0
ERX1770231	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770232	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770233	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770234	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770235	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770236	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770237	ERX1770214	ERX085329	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770238	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770239	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770240	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770241	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770243	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770246	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770247	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770248	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770249	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770250	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770251	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770252	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770253	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770254	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770255	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770256	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770257	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770258	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770259	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770260	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770261	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770262	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770263	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770264	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770265	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770266	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770267	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770269	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770270	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770271	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770272	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770273	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770274	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770275	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770276	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770277	ERX138299	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770278	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770279	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770285	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770286	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770287	ERX152003	NA	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770288	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770296	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770301	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770303	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770306	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770311	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770312	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770314	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770317	ERX1770317	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770333	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770335	ERX138299	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770336	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770337	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770345	ERX1033534	ERX015344	ERX1033534	ERX1033534	Other	gp1	0
ERX1770348	ERX1770125	ERX015344	ERX1033534	ERX1770125	CC398	gp1	1
ERX1770351	ERX1770148	ERX015344	ERX1033534	ERX1770148	CC398	gp1	0
ERX1770355	ERX1770148	ERX015344	ERX1033534	ERX1770148	CC398	gp1	0
ERX1770361	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1770388	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1782572	ERX063815	ERX015344	ERX063815	ERX063815	CC8	gp1	0
ERX1782573	ERX063815	ERX015344	ERX063815	ERX063815	CC8	gp1	0
ERX1782574	ERX063815	ERX015344	ERX063815	ERX063815	CC8	gp1	0
ERX1782575	ERX063815	ERX015344	ERX063815	ERX063815	CC8	gp1	0
ERX1782576	ERX063815	ERX015344	ERX063815	ERX063815	CC8	gp1	0
ERX1782577	ERX063815	ERX015344	ERX063815	ERX063815	CC8	gp1	0
ERX1782578	ERX1782578	ERX015344	ERX1782578	ERX001214	CC8	gp1	0
ERX1782580	ERX1782578	ERX015344	ERX1782578	ERX001214	CC8	gp1	0
ERX1782581	ERX1782578	ERX015344	ERX1782578	ERX001214	CC8	gp1	0
ERX1782582	ERX1782578	ERX015344	ERX1782578	ERX001214	CC8	gp1	0
ERX1782583	ERX001214	ERX015344	ERX063815	ERX001214	CC8	gp1	0
ERX1782584	ERX001214	ERX015344	ERX063815	ERX001214	CC8	gp1	0
ERX1782585	ERX001214	ERX015344	ERX063815	ERX001214	CC8	gp1	0
ERX1782586	ERX001214	ERX015344	ERX063815	ERX001214	CC8	gp1	0
ERX1785563	ERX1033534	ERX015344	ERX1033534	ERX1033534	CC398	gp1	0
ERX1785564	ERX016592	ERX015878	ERX015893	ERX016592	Other	gp2	0
ERX1785565	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX1785566	ERX1785566	ERX015878	ERX087059	ERX513410	Other	gp2	0
ERX1785567	ERX1150001	ERX015344	ERX047894	ERX1150001	Other	gp3	0
ERX1785568	ERX062422	ERX015344	ERX062422	ERX062422	Other	gp1	0
ERX1785569	ERX1785566	ERX015878	ERX087059	ERX513410	Other	gp2	0
ERX1785571	ERX086967	ERX015344	ERX015308	ERX047894	Other	gp3	0
ERX1785572	ERX094731	ERX015344	ERX015308	ERX047894	CC30	gp3	0
ERX1785573	ERX1785573	ERX015344	ERX047894	ERX092298	CC1	gp3	0
ERX1785574	ERX094731	ERX015344	ERX015308	ERX047894	CC30	gp3	0
ERX1785575	ERX1785575	ERX015344	ERX015556	ERX1785575	CC45	gp1	0
ERX1785576	ERX094731	ERX015344	ERX015308	ERX047894	CC30	gp3	0
ERX1785577	ERX094731	ERX015344	ERX015308	ERX047894	Other	gp3	0
ERX1785578	ERX094731	ERX015344	ERX015308	ERX047894	CC30	gp3	0
ERX1785579	ERX092292	ERX092292	ERX062452	ERX047894	Other	gp3	0
ERX1785580	ERX094731	ERX015344	ERX015308	ERX047894	Other	gp3	0
ERX1785581	ERX1785581	ERX015344	ERX047894	ERX1785581	CC1	gp3	0
ERX1785582	ERX015308	ERX015344	ERX015308	ERX015308	CC30	gp3	0
ERX1785583	ERX1666546	ERX015344	ERX015893	ERX062451	CC5	gp2	0
ERX1785584	ERX062451	ERX015344	ERX062451	ERX062451	CC5	gp2	0
ERX1785585	ERX1785585	NA	ERX062451	ERX062451	CC5	gp2	1
ERX1785586	ERX062451	ERX015344	ERX062451	ERX062451	CC5	gp2	0
ERX1785587	ERX1048131	NA	ERX062451	ERX062451	CC5	gp2	1
ERX1785588	ERX086658	ERX015344	ERX063815	ERX001214	CC8	gp1	0
ERX1785589	ERX1285977	ERX015344	ERX015308	ERX047894	CC30	gp3	0
ERX1785590	ERX062451	ERX015344	ERX062451	ERX062451	CC5	gp2	0
ERX1785591	ERX063815	ERX015344	ERX063815	ERX063815	CC8	gp1	0
ERX1785592	ERX063815	ERX015344	ERX063815	ERX063815	CC8	gp1	0
ERX1785593	ERX1785593	ERX1785593	ERX062451	ERX062451	CC5	gp2	0
ERX1785594	ERX1785594	ERX015878	ERX063815	ERX1785594	Other	gp1	0
ERX1785595	ERX1785595	ERX1785595	ERX062451	ERX062451	Other	gp2	0
ERX1785596	ERX063815	ERX015344	ERX063815	ERX063815	CC8	gp1	0
ERX1785597	ERX063815	ERX015344	ERX063815	ERX063815	CC8	gp1	0
ERX1785598	ERX001214	ERX015344	ERX063815	ERX001214	CC8	gp1	0
ERX1785599	ERX001214	ERX015344	ERX063815	ERX001214	CC8	gp1	0
ERX1785600	ERX062451	ERX015344	ERX062451	ERX062451	CC5	gp2	0
ERX1785601	ERX1785601	ERX1785601	ERX062451	ERX062451	CC5	gp2	1
ERX1785602	ERX015893	ERX015344	ERX015893	ERX062451	CC5	gp2	0
ERX1785603	ERX1785603	ERX015344	ERX062451	SRX1051412	CC5	gp2	0
ERX1785604	ERX1785604	ERX015344	ERX062451	ERX1785604	CC5	gp2	0
ERX1785605	ERX1785605	ERX015344	ERX063815	ERX1785605	CC8	gp1	0
ERX1785606	ERX062451	ERX015344	ERX062451	ERX062451	CC5	gp2	0
ERX1785607	ERX015871	ERX015344	ERX015556	ERX015556	CC45	gp1	0
ERX1785608	ERX1785608	NA	ERX063815	ERX001214	Other	gp1	0
ERX1785609	ERX062451	ERX015344	ERX062451	ERX062451	CC5	gp2	0
ERX1785610	ERX001214	ERX015344	ERX063815	ERX001214	CC8	gp1	0
ERX1785611	ERX001214	ERX015344	ERX063815	ERX001214	CC8	gp1	0
ERX1785612	ERX1149550	ERX015344	ERX063815	ERX1149550	Other	gp1	1
ERX1785613	ERX015865	ERX015344	ERX015556	ERX015556	CC45	gp1	0
ERX1785614	ERX001214	ERX015344	ERX063815	ERX001214	CC8	gp1	0
ERX1785615	ERX1785615	ERX015344	ERX063815	ERX001214	CC8	gp1	0
ERX1785616	ERX025521	ERX025521	ERX063815	ERX001214	Other	gp1	0
ERX1785617	ERX025521	ERX025521	ERX063815	ERX001214	Other	gp1	0
ERX1785618	ERX1785618	ERX015344	ERX062451	ERX2073694	CC5	gp2	0
ERX1785619	ERX1785619	ERX015344	ERX1785619	ERX015344	Other	gp1	0
ERX1785620	ERX001214	ERX015344	ERX063815	ERX001214	CC8	gp1	0
ERX1785621	ERX015893	ERX015344	ERX015893	ERX062451	Other	gp2	0
ERX1785622	ERX1662748	ERX085329	ERX063815	ERX001214	CC8	gp1	0
ERX1785623	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX1785624	ERX062422	ERX015344	ERX062422	ERX062422	Other	gp1	0
ERX1785625	ERX001214	ERX015344	ERX063815	ERX001214	Other	gp1	0
ERX1785626	ERX086658	ERX015344	ERX063815	ERX001214	CC8	gp1	0
ERX1785627	ERX001214	ERX015344	ERX063815	ERX001214	CC8	gp1	0
ERX1785628	ERX1785628	ERX015344	ERX1149974	ERX1785628	CC95	gp4	0
ERX1785629	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX1785630	ERX1785630	ERX015344	ERX015308	ERX015308	CC30	gp3	0
ERX1785631	ERX062451	ERX015344	ERX062451	ERX062451	CC5	gp2	0
ERX1785632	ERX015308	ERX015344	ERX015308	ERX015308	Other	gp3	0
ERX1785633	ERX063815	ERX015344	ERX063815	ERX063815	CC8	gp1	0
ERX1785634	ERX001214	ERX015344	ERX063815	ERX001214	CC8	gp1	0
ERX1785635	ERX086920	ERX015344	ERX063815	ERX030076	Other	gp1	0
ERX1785636	ERX015893	ERX015344	ERX015893	ERX062451	CC5	gp2	0
ERX1785637	ERX062451	ERX015344	ERX062451	ERX062451	CC5	gp2	0
ERX1785638	ERX1785638	ERX015344	ERX1785638	ERX062451	CC5	gp2	1
ERX1785639	ERX063815	ERX015344	ERX063815	ERX063815	CC8	gp1	0
ERX1785640	ERX015308	ERX015344	ERX015308	ERX015308	CC30	gp3	0
ERX1785641	ERX015893	ERX015344	ERX015893	ERX062451	CC5	gp2	0
ERX1785642	ERX063815	ERX015344	ERX063815	ERX063815	CC8	gp1	0
ERX1785644	ERX110430	ERX015344	ERX062451	ERX110430	CC5	gp2	1
ERX1785645	ERX1785645	ERX1269101	ERX063815	ERX001214	CC8	gp1	0
ERX1785646	ERX063815	ERX015344	ERX063815	ERX063815	CC8	gp1	0
ERX1785647	ERX1028031	ERX015344	ERX063815	ERX1028031	CC8	gp1	0
ERX1785648	ERX086920	ERX015344	ERX063815	ERX030076	Other	gp1	0
ERX1785649	ERX1785649	ERX015344	ERX015893	ERX1785649	CC5	gp2	0
ERX1785650	ERX063815	ERX015344	ERX063815	ERX063815	CC8	gp1	0
ERX1785651	ERX110879	ERX015344	ERX063815	ERX063815	CC8	gp1	0
ERX1785652	ERX015871	ERX015344	ERX015556	ERX015556	CC45	gp1	0
ERX1785653	ERX063815	ERX015344	ERX063815	ERX063815	CC8	gp1	0
ERX1785654	ERX062451	ERX015344	ERX062451	ERX062451	CC5	gp2	0
ERX1785655	ERX1785655	ERX015344	ERX015308	NA	CC30	gp3	1
ERX1785656	ERX015308	ERX015344	ERX015308	ERX015308	CC30	gp3	0
ERX1785657	ERX1785657	NA	ERX015893	ERX062451	CC5	gp2	1
ERX1785658	ERX063815	ERX015344	ERX063815	ERX063815	CC8	gp1	0
ERX1785659	ERX001214	ERX015344	ERX063815	ERX001214	CC8	gp1	0
ERX1785660	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX1785661	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX1785663	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX1785664	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX1785665	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX1785666	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX1785667	ERX1785667	ERX1785667	ERX015344	ERX015344	CC22	gp1	0
ERX1785668	ERX1785668	ERX015344	ERX015344	ERX1785668	CC22	gp1	0
ERX1785669	ERX1785669	ERX015344	ERX047894	ERX1785669	CC1	gp3	0
ERX1785670	ERX015308	ERX015344	ERX015308	ERX015308	CC30	gp3	0
ERX1785671	ERX001214	ERX015344	ERX063815	ERX001214	CC8	gp1	0
ERX1785672	ERX015859	ERX015344	ERX015308	ERX015308	CC30	gp3	0
ERX1785673	ERX086912	ERX015344	ERX086912	ERX086912	CC45	gp4	0
ERX1785674	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX1785675	ERX1785675	ERX1098140	ERX063815	ERX001214	CC8	gp1	0
ERX1785676	ERX086658	ERX015344	ERX063815	ERX001214	CC8	gp1	0
ERX1785677	ERX001214	ERX015344	ERX063815	ERX001214	CC8	gp1	0
ERX1785678	ERX001290	ERX015344	ERX063815	ERX001290	Other	gp1	0
ERX1785679	ERX1785679	ERX015344	ERX015893	SRX887153	Other	gp2	1
ERX1785680	ERX015308	ERX015344	ERX015308	ERX015308	CC30	gp3	0
ERX1785681	ERX1785681	ERX015344	ERX063815	ERX001290	Other	gp1	0
ERX1785682	ERX1785682	ERX015344	ERX063815	NA	CC8	gp1	1
ERX1785683	ERX001214	ERX015344	ERX063815	ERX001214	CC8	gp1	0
ERX1785684	ERX063947	ERX015344	ERX063815	ERX063947	CC8	gp1	0
ERX1785685	ERX001214	ERX015344	ERX063815	ERX001214	CC8	gp1	0
ERX1785686	ERX001214	ERX015344	ERX063815	ERX001214	Other	gp1	0
ERX1785687	ERX1711381	NA	ERX062422	ERX062422	Other	gp1	0
ERX1785689	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX1785690	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX1785691	ERX1785691	ERX015344	ERX015344	ERX1785691	CC22	gp1	0
ERX1785692	ERX015308	ERX015344	ERX015308	ERX015308	CC30	gp3	0
ERX1785693	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX1785694	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX1785695	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX1785696	ERX1785696	ERX1785696	ERX063815	ERX015556	Other	gp1	0
ERX1785697	ERX015308	ERX015344	ERX015308	ERX015308	CC30	gp3	0
ERX1785698	ERX063983	ERX015878	ERX015893	ERX062451	CC15	gp2	0
ERX1785699	ERX015878	ERX015878	ERX015893	ERX062451	CC15	gp2	0
ERX1785700	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX1785703	ERX110369	ERX015344	ERX047894	ERX110369	CC1	gp3	0
ERX1785704	ERX1785668	ERX015344	ERX015344	ERX1785668	CC22	gp1	0
ERX1785705	ERX015308	ERX015344	ERX015308	ERX015308	CC30	gp3	0
ERX1785706	ERX015308	ERX015344	ERX015308	ERX015308	CC30	gp3	0
ERX1785707	ERX1785707	ERX513149	ERX015344	ERX015344	CC22	gp1	0
ERX1785708	ERX1785708	ERX015344	ERX1785708	ERX1785708	Other	gp2	0
ERX1785709	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX1785710	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX1785711	ERX1785711	ERX015344	ERX062422	ERX1785711	Other	gp1	0
ERX1785712	ERX086956	ERX015878	ERX086956	ERX062451	CC15	gp2	0
ERX1785713	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX1785714	ERX092332	ERX015344	ERX1149974	ERX1149974	CC95	gp4	0
ERX1785715	ERX086967	ERX015344	ERX015308	ERX047894	CC30	gp3	0
ERX1785716	ERX092338	ERX015344	ERX1149974	ERX1149974	CC95	gp4	0
ERX1785717	ERX062354	ERX015344	ERX062354	ERX062354	CC130	gp3	0
ERX1785718	ERX015878	ERX015878	ERX015893	ERX062451	CC15	gp2	0
ERX1785719	ERX015308	ERX015344	ERX015308	ERX015308	CC30	gp3	0
ERX1785721	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX1785722	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX1785723	ERX1785708	ERX015344	ERX1785708	ERX1785708	Other	gp2	0
ERX1785724	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX1785725	ERX001214	ERX015344	ERX063815	ERX001214	CC8	gp1	0
ERX1785726	ERX1785726	ERX015344	ERX063815	ERX1785726	CC8	gp1	0
ERX1785727	ERX1285977	ERX015344	ERX015308	ERX047894	CC30	gp3	0
ERX1785728	ERX1785728	ERX015344	ERX1149974	ERX1785728	CC95	gp4	0
ERX1785729	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX1785730	ERX001214	ERX015344	ERX063815	ERX001214	CC8	gp1	0
ERX1785731	ERX1785731	ERX551210	ERX015308	ERX015308	CC30	gp3	1
ERX1785732	ERX1785668	ERX015344	ERX015344	ERX1785668	CC22	gp1	0
ERX1785733	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX1785734	ERX1785734	ERX490119	ERX015344	ERX015344	CC22	gp1	0
ERX1785735	ERX015308	ERX015344	ERX015308	ERX015308	CC30	gp3	0
ERX1785736	ERX1785736	ERX015878	ERX062452	ERX047894	Other	gp3	0
ERX1785737	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX1785738	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX1785739	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX1785740	ERX015308	ERX015344	ERX015308	ERX015308	CC30	gp3	0
ERX1785741	ERX092338	ERX015344	ERX1149974	ERX1149974	CC95	gp4	0
ERX1785742	ERX1785742	ERX015344	ERX1149974	ERX1149974	CC95	gp4	0
ERX1785743	ERX015308	ERX015344	ERX015308	ERX015308	CC30	gp3	0
ERX1785745	ERX015308	ERX015344	ERX015308	ERX015308	CC30	gp3	0
ERX1785746	ERX015878	ERX015878	ERX015893	ERX062451	CC15	gp2	0
ERX1785747	ERX1785747	ERX015344	ERX063815	ERX1785747	CC8	gp1	0
ERX178822	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX178823	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX178824	ERX001214	ERX015344	ERX063815	ERX001214	CC8	gp1	0
ERX178825	ERX178825	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX178826	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX178827	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX178828	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX178829	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX178830	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX178832	ERX178832	ERX015344	ERX047894	ERX178832	CC1	gp3	0
ERX178834	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX178837	ERX178837	ERX015344	ERX015344	ERX178837	CC22	gp1	0
ERX178838	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX178839	ERX085473	ERX015344	ERX015556	ERX015556	CC45	gp1	0
ERX178840	ERX1120349	ERX015344	ERX047894	ERX047894	CC1	gp3	0
ERX178842	ERX1299413	ERX015344	ERX062422	ERX1299413	Other	gp1	0
ERX178843	ERX178843	ERX015344	ERX015344	ERX015344	Other	gp1	0
ERX178844	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX178845	ERX1101010	ERX015344	ERX015344	NA	CC22	gp1	1
ERX178846	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX178848	ERX178848	NA	ERX062422	ERX062422	Other	gp1	1
ERX178849	ERX047894	ERX015344	ERX047894	ERX047894	CC1	gp3	0
ERX178850	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX178851	ERX010240	ERX015344	ERX015344	ERX010240	CC22	gp1	0
ERX178852	ERX178852	ERX015878	ERX063815	ERX030076	Other	gp1	0
ERX178853	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX178856	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX178857	ERX178857	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX178858	ERX062451	ERX015344	ERX062451	ERX062451	CC5	gp2	0
ERX178859	ERX178859	ERX015344	ERX015893	ERX062451	CC5	gp2	0
ERX178860	ERX050017	ERX015344	ERX015344	ERX050017	CC22	gp1	0
ERX178861	ERX178861	ERX015344	ERX015344	NA	CC22	gp1	1
ERX178863	ERX062354	ERX015344	ERX062354	ERX062354	Other	gp3	0
ERX178864	ERX178864	ERX015344	ERX015308	ERX015308	CC30	gp3	0
ERX178865	ERX178864	ERX015344	ERX015308	ERX015308	CC30	gp3	0
ERX178866	ERX178837	ERX015344	ERX015344	ERX178837	CC22	gp1	0
ERX178867	ERX1120341	ERX015344	ERX047894	ERX1120341	Other	gp3	0
ERX178869	ERX178869	ERX015344	ERX015344	NA	CC22	gp1	1
ERX178871	ERX178871	ERX015344	ERX015344	NA	CC22	gp1	1
ERX178873	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX178874	ERX1120476	ERX015344	ERX015344	ERX1120476	CC22	gp1	0
ERX178875	ERX015893	ERX015344	ERX015893	ERX062451	CC5	gp2	0
ERX178876	ERX094801	ERX015344	ERX015344	NA	CC22	gp1	1
ERX178877	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX178878	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX178879	ERX178879	ERX015344	ERX015344	ERX088549	CC22	gp1	1
ERX178880	ERX178880	ERX178880	ERX015344	ERX015344	CC22	gp1	0
ERX178881	ERX178881	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX178882	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX178883	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX178884	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX178885	ERX085479	ERX015344	ERX085477	ERX085479	CC5	gp2	0
ERX178887	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX178889	ERX050017	ERX015344	ERX015344	ERX050017	CC22	gp1	0
ERX178890	ERX001214	ERX015344	ERX063815	ERX001214	Other	gp1	0
ERX178891	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX178892	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX178893	ERX178893	ERX015344	ERX015893	ERX087042	CC5	gp2	0
ERX178895	ERX085239	NA	ERX015344	ERX015344	CC22	gp1	1
ERX178896	ERX178896	ERX178896	ERX015344	ERX015344	CC22	gp1	0
ERX178898	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX178902	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX178903	ERX015344	ERX015344	ERX015344	ERX015344	CC22	gp1	0
ERX178904	ERX178896	ERX178896	ERX015344	ERX015344	CC22	gp1	0
ERX178905	ERX178905	ERX015344	ERX015344	ERX1180273	CC22	gp1	0
